Type,Full_File_Name,Age,Depth,Site,Sample #,Object #,Slide Hole,Notes on Coding,Ichthyolith Type,Shape,Spades,Anterior shape (old Base),Anterior Marginal Macro Texture,Anterior Marginal Micro Texture,Posterior shape (old Tip),Posterior Marginal Macro Texture,Posterior Marginal Micro Texture Description,Planes of Symmetry,# of cusps,Cusps definition,Cusp Similarity,Cusp Relative Length,Ridge System,Number of ridge segments,Number of independent ridges,Ridge Outgrowths,Ridge Orientation,Central Ridge(s) or trough Disparity,Central Ridge Directionality,Central Ridge Width,Non-Central Ridge Directionality,Non-Central Ridge Width,Central Ridge System Shape,Central Ridge System Shape planes of symmetry,Ridge length,Ridge Definition,Ridge/Ridge Height,Ridge/Trough Angularity,# of depression,Depression(s) type,Location of depression,Shape of dimple(s),Secondary Ridge Features,Overall base shape,Base width/length,Crown to base ratio,Number of grooves,Root foramen opening shape,Root foramen location,Peduncle height:width,Crown:root angle,Base to crown connection location,Mound,Notes,Numerical Only Code (autofills),Ichthyolith Type,Shape,Spades,Anterior shape (old Base),Anterior Marginal Macro Texture,Anterior Marginal Micro Texture,Posterior shape (old Tip),Posterior Marginal Macro Texture,Posterior Marginal Micro Texture Description,Planes of Symmetry,# of cusps,Cusps definition,Cusp Similarity,Cusp Relative Length,Ridge System,Number of ridge segments,Number of independent ridges,Ridge Outgrowths,Ridge Orientation,Central Ridge(s) or trough Disparity,Central Ridge Directionality,Central Ridge Width,Non-Central Ridge Directionality,Non-Central Ridge Width,Central Ridge System Shape,Central Ridge System Shape planes of symmetry,Ridge length,Ridge Definition,Ridge/Ridge Height,Ridge/Trough Angularity,# of depression,Depression(s) type,Location of depression,Shape of dimple(s),Secondary Ridge Features,Overall base shape,Mound,Base width/length,Crown to base ratio,Number of Grooves,Root foramen opening shape,Root foramen location,Peduncle height:width,Crown:root angle,Base to crown connection location
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00068_plane000.tif,,372.58,U1553,93,68,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00069_plane000.tif,,372.58,U1553,93,69,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00070_plane000.tif,,372.58,U1553,93,70,1,,Z1.3.Other microfossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00071_plane000.tif,,372.58,U1553,93,71,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00072_plane000.tif,,372.58,U1553,93,72,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00073_plane000.tif,,372.58,U1553,93,73,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00074_plane000.tif,,372.58,U1553,93,74,1,,Z1.3.Other microfossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00075_plane000.tif,,372.58,U1553,93,75,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00076_plane000.tif,,372.58,U1553,93,76,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00077_plane000.tif,,372.58,U1553,93,77,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00078_plane000.tif,,372.58,U1553,93,78,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00079_plane000.tif,,372.58,U1553,93,79,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00080_plane000.tif,,372.58,U1553,93,80,1,,Z1.3.Other microfossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00081_plane000.tif,,372.58,U1553,93,81,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00082_plane000.tif,,372.58,U1553,93,82,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00083_plane000.tif,,372.58,U1553,93,83,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00084_plane000.tif,,372.58,U1553,93,84,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00085_plane000.tif,,372.58,U1553,93,85,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00086_plane000.tif,,372.58,U1553,93,86,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00087_plane000.tif,,372.58,U1553,93,87,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00088_plane000.tif,,372.58,U1553,93,88,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00089_plane000.tif,,372.58,U1553,93,89,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00090_plane000.tif,,372.58,U1553,93,90,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00091_plane000.tif,,372.58,U1553,93,91,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00092_plane000.tif,,372.58,U1553,93,92,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00093_plane000.tif,,372.58,U1553,93,93,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00094_plane000.tif,,372.58,U1553,93,94,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00095_plane000.tif,,372.58,U1553,93,95,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00096_plane000.tif,,372.58,U1553,93,96,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00097_plane000.tif,,372.58,U1553,93,97,1,,Z1.3.Other microfossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00098_plane000.tif,,372.58,U1553,93,98,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00099_plane000.tif,,372.58,U1553,93,99,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00100_plane000.tif,,372.58,U1553,93,100,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00101_plane000.tif,,372.58,U1553,93,101,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00102_plane000.tif,,372.58,U1553,93,102,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00103_plane000.tif,,372.58,U1553,93,103,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00104_plane000.tif,,372.58,U1553,93,104,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00105_plane000.tif,,372.58,U1553,93,105,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00106_plane000.tif,,372.58,U1553,93,106,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00107_plane000.tif,,372.58,U1553,93,107,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00108_plane000.tif,,372.58,U1553,93,108,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00109_plane000.tif,,372.58,U1553,93,109,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00110_plane000.tif,,372.58,U1553,93,110,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00111_plane000.tif,,372.58,U1553,93,111,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00112_plane000.tif,,372.58,U1553,93,112,1,,Z1.3.Other microfossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00113_plane000.tif,,372.58,U1553,93,113,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00114_plane000.tif,,372.58,U1553,93,114,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00115_plane000.tif,,372.58,U1553,93,115,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00116_plane000.tif,,372.58,U1553,93,116,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00117_plane000.tif,,372.58,U1553,93,117,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00118_plane000.tif,,372.58,U1553,93,118,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00119_plane000.tif,,372.58,U1553,93,119,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00120_plane000.tif,,372.58,U1553,93,120,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00121_plane000.tif,,372.58,U1553,93,121,1,,Z1.3.Other microfossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00122_plane000.tif,,372.58,U1553,93,122,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00123_plane000.tif,,372.58,U1553,93,123,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00124_plane000.tif,,372.58,U1553,93,124,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00125_plane000.tif,,372.58,U1553,93,125,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00126_plane000.tif,,372.58,U1553,93,126,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00127_plane000.tif,,372.58,U1553,93,127,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00128_plane000.tif,,372.58,U1553,93,128,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00129_plane000.tif,,372.58,U1553,93,129,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00130_plane000.tif,,372.58,U1553,93,130,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00131_plane000.tif,,372.58,U1553,93,131,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00132_plane000.tif,,372.58,U1553,93,132,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00133_plane000.tif,,372.58,U1553,93,133,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00134_plane000.tif,,372.58,U1553,93,134,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00135_plane000.tif,,372.58,U1553,93,135,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00136_plane000.tif,,372.58,U1553,93,136,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00137_plane000.tif,,372.58,U1553,93,137,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00138_plane000.tif,,372.58,U1553,93,138,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00139_plane000.tif,,372.58,U1553,93,139,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00140_plane000.tif,,372.58,U1553,93,140,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00141_plane000.tif,,372.58,U1553,93,141,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00142_plane000.tif,,372.58,U1553,93,142,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00143_plane000.tif,,372.58,U1553,93,143,1,,Z1.3.Other microfossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00144_plane000.tif,,372.58,U1553,93,144,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00145_plane000.tif,,372.58,U1553,93,145,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00146_plane000.tif,,372.58,U1553,93,146,1,,Z1.1.Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93_U1553C_18R_1W_22-26cm_N1of1_Z200x_obj00147_plane000.tif,,372.58,U1553,93,147,1,,Z1.4.Excess image/artifact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
