,,Classification,,General Modifiers,,,,,,,Curve,,,Tooth Properties,,Cusps (multi-cusp teeth),,,,,,,,,Blade 1,,,,,,,,Blade 2,,,,,,,Barb 1,,,,Barb 2,,,,Pulp Cavity,,,,Base,,,Tip,,,Classification,,General Modifiers,,,,,,,Curve,,,Tooth Properties,,Cusps (multi-cusp teeth),,,,,,,,,Blade 1,,,,,,,,Blade 2,,,,,,,Barb 1,,,,Barb 2,,,,Pulp Cavity,,,,Base,,,Tip,
Medium 1/2 concave root,21,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.2.Mid-depth,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.2.Medium,F3.3.Lower,F4.4.(3/4),F5.4.Bottom-heavy (flared),F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.2.Medium,G3.3.Lower,G4.4.(3/4),G5.4.Bottom-heavy (flared),G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.2.Medium,J3.2.Concave,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,2,2,1,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,2,3,4,4,1,1,0,2,3,4,4,1,1,0,1,0,0,0,0,0,0,0,4,2,2,0,1,0,0,1,1
Medium triangle 3/4 concave root,22,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.1.Flat,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.2.Medium,F3.4.Full-length,F4.5.Full-length,F5.4.Bottom-heavy (flared),F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.2.Medium,G3.4.Full-length,G4.5.Full-length,G5.4.Bottom-heavy (flared),G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.5.(3/4),J2.2.Medium,J3.2.Concave,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,2,1,1,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,2,4,5,4,1,1,0,2,4,5,4,1,1,0,1,0,0,0,0,0,0,0,5,2,2,0,1,0,0,2,1
Straight triangle 3/4 concave root,23,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.1.Flat,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.3.Large,F3.4.Full-length,F4.5.Full-length,F5.4.Bottom-heavy (flared),F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.3.Large,G3.4.Full-length,G4.5.Full-length,G5.4.Bottom-heavy (flared),G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.5.(3/4),J2.2.Medium,J3.2.Concave,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,2,1,1,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,3,4,5,4,1,1,0,3,4,5,4,1,1,0,1,0,0,0,0,0,0,0,5,2,2,0,1,0,0,1,1
Right triangle concave root,24,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.2.Mid-depth,A3.1.Triangle,A4.5.Right,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.3.Asymmetrical,F2.3.Large,F3.4.Full-length,F4.5.Full-length,F5.1.Straight,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.1.Small,G3.4.Full-length,G4.5.Full-length,G5.1.Straight,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.6.Full-length,J2.2.Medium,J3.2.Concave,J4.3.Extended-tip,K1.2.Flared,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,2,2,1,5,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,3,3,4,5,1,1,1,0,1,4,5,1,1,1,0,1,0,0,0,0,0,0,0,6,2,2,3,2,0,0,1,1
Large blades 1/2 convex root triangle,25,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.1.Flat,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.3.Large,F3.3.Lower,F4.4.(3/4),F5.4.Bottom-heavy (flared),F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.3.Large,G3.3.Lower,G4.4.(3/4),G5.4.Bottom-heavy (flared),G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.2.Medium,J3.3.Convex,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,2,1,1,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,3,3,4,4,1,1,0,3,3,4,4,1,1,0,1,0,0,0,0,0,0,0,4,2,3,0,1,0,0,2,1
Convex 1/2 root,26,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.2.Mid-depth,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.1.Small,F3.4.Full-length,F4.5.Full-length,F5.1.Straight,F6.1.Straight edge,F7.0.No blades or too broken to code,F8.0.No blades/features or too broken to code,G2.1.Small,G3.4.Full-length,G4.5.Full-length,G5.1.Straight,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.2.Medium,J3.3.Convex,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,2,2,1,3,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,1,4,5,1,1,0,0,1,4,5,1,1,1,0,1,0,0,0,0,0,0,0,4,2,3,0,1,0,0,2,1
Asymmetrical-deep 1/2 root,28,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.4.Asymmetrical,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.2.Medium,F3.4.Full-length,F4.5.Full-length,F5.4.Bottom-heavy (flared),F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.2.Medium,G3.4.Full-length,G4.5.Full-length,G5.4.Bottom-heavy (flared),G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.2.Medium,J3.3.Convex,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,2,4,1,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,2,4,5,4,1,1,0,2,4,5,4,1,1,0,1,0,0,0,0,0,0,0,4,2,3,0,1,0,0,2,1
Convex 1/2 root flared blades,29,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.1.Flat,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.1.Small,F3.3.Lower,F4.4.(3/4),F5.4.Bottom-heavy (flared),F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.1.Small,G3.3.Lower,G4.4.(3/4),G5.4.Bottom-heavy (flared),G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.2.Medium,J3.3.Convex,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,2,1,1,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,1,3,4,4,1,1,0,1,3,4,4,1,1,0,1,0,0,0,0,0,0,0,4,2,3,0,1,0,0,1,1
Extra flared base triangle,31,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.1.Flat,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.2.Medium,F3.3.Lower,F4.3.(1/2),F5.4.Bottom-heavy (flared),F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.2.Medium,G3.3.Lower,G4.3.(1/2),G5.4.Bottom-heavy (flared),G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.5.(3/4),J2.3.Wide,J3.3.Convex,J4.0.Rootless/no modifiers or too broken to code,K1.2.Flared,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,2,1,1,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,2,3,3,4,1,1,0,2,3,3,4,1,1,0,1,0,0,0,0,0,0,0,5,3,3,0,2,0,0,1,1
Convex 3/4 root,32,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.2.Mid-depth,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.1.Small,F3.4.Full-length,F4.5.Full-length,F5.1.Straight,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.1.Small,G3.4.Full-length,G4.5.Full-length,G5.1.Straight,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.5.(3/4),J2.3.Wide,J3.3.Convex,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,2,2,1,3,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,1,4,5,1,1,1,0,1,4,5,1,1,1,0,1,0,0,0,0,0,0,0,5,3,3,0,1,0,0,2,1
1/4 dome root triangle,34,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.2.Mid-depth,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.1.Small,F3.4.Full-length,F4.5.Full-length,F5.1.Straight,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.1.Small,G3.4.Full-length,G4.5.Full-length,G5.1.Straight,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.2.(1/4),J2.3.Wide,J3.4.Dome,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,2,2,1,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,1,4,5,1,1,1,0,1,4,5,1,1,1,0,1,0,0,0,0,0,0,0,2,3,4,0,1,0,0,1,1
Medium 1/4 dome root,35,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.2.Mid-depth,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.3.Large,F3.4.Full-length,F4.5.Full-length,F5.1.Straight,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.3.Large,G3.4.Full-length,G4.5.Full-length,G5.1.Straight,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.2.(1/4),J2.3.Wide,J3.4.Dome,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.3.Rim tip,,1,1,2,2,1,3,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,3,4,5,1,1,1,0,3,4,5,1,1,1,0,1,0,0,0,0,0,0,0,2,3,4,0,1,0,0,1,3
Flared base 1/4 dome root,36,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.2.Mid-depth,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.1.Small,F3.3.Lower,F4.4.(3/4),F5.4.Bottom-heavy (flared),F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.1.Small,G3.3.Lower,G4.4.(3/4),G5.4.Bottom-heavy (flared),G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.2.(1/4),J2.3.Wide,J3.4.Dome,J4.0.Rootless/no modifiers or too broken to code,K1.2.Flared,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,2,2,1,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,1,3,4,4,1,1,0,1,3,4,4,1,1,0,1,0,0,0,0,0,0,0,2,3,4,0,2,0,0,1,1
Medium thin dome root,37,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.2.Mid-depth,A3.1.Triangle,A4.1.Straight,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.2.Medium,F3.4.Full-length,F4.5.Full-length,F5.1.Straight,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.2.Medium,G3.4.Full-length,G4.5.Full-length,G5.1.Straight,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.1.Thin,J3.4.Dome,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,2,2,1,1,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,2,4,5,1,1,1,0,2,4,5,1,1,1,0,1,0,0,0,0,0,0,0,4,1,4,0,1,0,0,2,1
Asymmetrical flared base triangle,38,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.2.Mid-depth,A3.1.Triangle,A4.6.Asymmetrical,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.2.Medium,F3.3.Lower,F4.4.(3/4),F5.4.Bottom-heavy (flared),F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.2.Medium,G3.3.Lower,G4.4.(3/4),G5.4.Bottom-heavy (flared),G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.3.Wide,J3.4.Dome,J4.0.Rootless/no modifiers or too broken to code,K1.6.Asymmetrical,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.1.Pointed,M2.1.Tip material same as rest of tooth,,1,1,2,2,1,6,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,2,3,4,4,1,1,0,2,3,4,4,1,1,0,1,0,0,0,0,0,0,0,4,3,4,0,6,0,0,1,1
Convex 1/2 dome root,39,Z1.1.Tooth,Z2.1.No fragmentation - outline good,A1.2.Medium,A2.2.Mid-depth,A3.1.Triangle,A4.3.Convex,B1.1.Smooth,B2.0.No modifiers or too broken to code,B3.0.No Modifiers or too broken to code,C1.1.Uncurved,C2.0.Uncurved or too broken to code,C3.0.Uncurved or too broken to code,D1.1.One-part,D2.2.Triangle,E1.1.One cusp/Single point,E2.0.One cusp or too broken to code,E3.0.One cusp or too broken to code,E4.0.One cusp or too broken to code,E5.0.One cusp or too broken to code,E6.0.One cusp or too broken to code,E7.0.One cusp or too broken to code,E8.0.One cusp or too broken to code,E9.0.One cusp or too broken to code,F1.2.Symmetrical,F2.1.Small,F3.4.Full-length,F4.5.Full-length,F5.1.Straight,F6.1.Straight edge,F7.1.No blade features,F8.0.No blades/features or too broken to code,G2.1.Small,G3.4.Full-length,G4.5.Full-length,G5.1.Straight,G6.1.Straight edge,G7.1.No blade features,G8.0.No blades/features or too broken to code,H1.1.No barb(s),H2.0.No barb(s),H3.0.No barb(s),H4.0.No barb(s),I1.0.No barb(s),I2.0.No barb(s),I3.0.No barb(s),I4.0.No barb(s),J1.4.(1/2),J2.3.Wide,J3.4.Dome,J4.0.Rootless/no modifiers or too broken to code,K1.1.Flat,L1.0.One-part tooth or too broken to code,L2.0.One-part tooth or too broken to code,M1.2.Rounded/Dome,M2.1.Tip material same as rest of tooth,,1,1,2,2,1,3,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,1,4,5,1,1,1,0,1,4,5,1,1,1,0,1,0,0,0,0,0,0,0,4,3,4,0,1,0,0,2,1
